Id;Ano;Numero_Accidente;Provincia;Mes;Dia;Hora;Dia_Semana;Tipo_Dia;Vehiculos_Implicados;Carretera;Pk;Km;Hm;Sentido;Zona;Tipo_Via;Anchura_Calzada;Anchura_Carril;Marcas_Viales;Arcen;Arcen_Pavimentado;Mediana;Barrera_Seguridad;Paneles_Direccionales;Hitos_Arista;Captafaros;Interseccion_Tipo;Interseccion_Acondicionamiento;Prioridad_Regulada_por;Superficie;Luminosidad;Factores_Atmosfericos;Visibilidad_Restringida_por;Otras_Circunstancias;Senalizacion_Peligro;Aceras;Arboles;Arboles_Metros_Calzada;Visibilidad_Senalizacion_Vertical;Colision_Vehiculos_Marcha;Colision_Vehiculo_Obstaculo_1;Colision_Vehiculo_Obstaculo_2;Atropello_1;Atropello_2;Vuelco_1;Vuelco_2;Salida_Sin_Colision;Salida_Con_Colision;Lado_Salida;Otro;Circulacion;Circulacion_Medidas_Especiales;Distraccion;Inexperiencia_Conductor;Alcohol_Drogas;Cansancio_Sueno;Enfermedad;Velocidad_Inadecuada;Infraccion_Norma_Circulacion;Estado_Condicion_Via;Estado_Condicion_Senalizacion;Tramo_Obras;Mal_Estado_Vehiculo;Averia_Mecanica;Meteorologia_Adversa;Irrupcion_Animal;Circular_Sentido_Contrario;Otro_Factor;Sin_Opinion_Definida;Pendiente;Curvatura;Peralte;GPS_x;GPS_y;GPS_z;Tipo_Est;IMD;N_Muertos;N_Graves;N_Leves;N_Victimas;N_Conductores;N_Pasajeros;N_Peatones;Gravedad;Grado_Gravedad;Hora_Real;Fuera_o_Interseccion
26;1;2,01E+12;1;7;19;6;2;1;2;CV-925;5;5;0;0;1;5;2;2;3;2;1;1;2;2;1;1;7;7;8;1;5;1;9;14;1;1;1;NaN;2;1;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;683366456;4213219713;63.675;Cob;1623;0;1;1;2;2;0;0;1;2;22;2
29;1;2,01E+12;1;7;14;3;4;1;2;CV-715;27.5;27;5;0;1;5;2;3;3;1;2;1;2;1;1;2;7;7;8;1;1;1;2;14;3;1;1;NaN;1;1;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;752522323;4289073063;536.694;Cob;447;0;1;0;1;2;0;0;1;2;10;3
35;1;2,01E+12;1;7;17;2;7;3;2;CV-736;1.8;1;8;1;1;5;2;3;3;1;2;1;1;1;1;1;7;7;8;1;2;1;9;14;3;2;1;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;774411274;4299520288;156.295;Cob;5337;0;0;7;7;2;6;0;0;3;6;1
39;1;2,01E+12;1;7;15;6;5;1;2;CV-870;4.3;4;3;0;1;5;3;2;3;1;2;1;1;1;1;1;2;1;3;1;1;1;1;14;1;2;3;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;678954497;4223432962;26.626;Cob;6592;0;0;2;2;2;1;0;0;3;17;7
44;1;2,01E+12;1;7;14;4;4;1;2;CV-91;15;15;0;0;1;5;1;2;4;2;2;1;2;2;1;2;5;1;4;1;1;1;9;14;3;1;1;NaN;2;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;695386935;4219107869;-17.886;Cob;11370;0;0;1;1;2;1;0;0;3;12;6
47;1;2,01E+12;1;7;20;6;3;1;2;CV-91;4;4;0;0;1;5;2;2;3;2;2;1;1;1;1;1;1;1;3;1;1;1;9;14;3;2;1;NaN;1;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;684885555;4218158427;-11.874;Sec;13355;0;0;1;1;2;0;0;0;3;20;7
50;1;2,01E+12;1;7;25;3;1;4;1;CV-905;6.9;6;9;0;1;5;3;2;3;3;2;2;1;1;2;2;7;7;8;1;1;1;9;14;3;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;NaN;53;50;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;701778412;4210642209;-15.963;Cob;34680;0;0;1;1;1;0;0;0;3;8;1
52;1;2,01E+12;1;7;25;4;1;4;1;CV-91;24.1;24;1;0;1;5;3;2;3;3;2;1;2;1;2;1;5;6;4;1;3;1;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;54;50;NaN;1;4;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;703978507;4219188.37;-25.621;Cob;10475;0;1;0;1;1;0;0;1;2;14;6
54;1;2,01E+12;1;7;26;4;2;1;1;CV-70;44.3;44;3;1;1;5;3;2;3;3;2;1;2;1;1;1;1;6;5;1;1;1;9;14;1;2;1;NaN;2;NaN;NaN;;NaN;;12;9;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;725413386;4286917284;589.763;Cob;7883;0;0;3;3;1;2;0;0;3;14;6
57;1;2,01E+12;1;7;20;4;3;1;3;CV-895;1.2;1;2;0;1;5;3;3;3;3;2;1;1;2;2;1;1;4;3;1;1;1;9;14;1;1;1;NaN;2;1;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;700943918;4213768143;-14.311;Cob;8765;0;1;2;3;3;1;0;1;2;13;7
59;1;2,01E+12;1;7;19;6;2;1;2;CV-821;4.3;4;3;0;1;5;3;2;3;3;2;1;1;2;1;1;5;6;4;1;1;1;9;14;1;1;1;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;719957707;4253215959;48.684;Sec;25621;0;0;1;1;2;0;0;0;3;18;6
60;1;2,01E+12;1;7;26;4;2;1;1;CV-935;1.6;1;6;0;1;5;3;2;3;3;2;1;2;1;2;2;5;6;4;1;1;1;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;56;NaN;50;NaN;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;693388.88;4219273983;-15.376;Cob;6572;0;0;1;1;1;0;0;0;3;11;6
65;1;2,01E+12;1;7;27;4;3;1;3;CV-763;0.5;0;5;0;1;5;2;2;3;2;1;1;1;1;1;1;7;7;8;1;1;1;9;14;1;2;1;NaN;2;5;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;2;4;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;753434379;4273101082;19.393;Cob;11810;0;0;2;2;3;3;0;0;3;14;1
66;1;2,01E+12;1;7;6;6;3;1;1;CV-855;3;3;0;0;1;5;2;2;3;1;2;1;1;1;1;1;7;7;8;1;5;1;9;8;1;1;3;NaN;1;NaN;NaN;;21;21;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;701509993;4233654008;14.303;Pri;10599;0;0;1;1;1;0;1;0;3;22;1
68;1;2,01E+12;1;7;25;5;1;1;2;CV-913;0.4;0;4;0;1;5;2;2;3;3;2;1;1;1;1;1;2;1;4;1;1;1;9;14;1;2;3;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;687526265;4222377197;-12.686;Sec;8314;0;1;0;1;2;0;0;1;2;15;7
71;1;2,01E+12;1;7;16;6;6;2;1;CV-724;0.5;0;5;0;1;5;3;2;3;1;2;1;1;2;2;2;7;7;8;1;1;1;9;14;2;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;NaN;62;60;NaN;1;4;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;763484507;4299144933;29.835;Cob;6405;0;0;1;1;1;2;0;0;3;20;3
74;1;2,01E+12;1;7;28;6;4;1;2;CV-900;1.5;1;5;1;1;5;2;2;3;3;2;1;2;2;1;1;7;7;7;1;2;1;9;14;3;2;1;NaN;1;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;685022998;4225603166;-4.226;Cob;9965;0;0;1;1;2;0;0;0;3;21;2
80;1;2,01E+12;1;7;29;3;5;1;2;CV-900;3.4;3;4;0;1;5;2;2;3;3;2;1;2;2;1;1;1;1;3;1;1;1;1;13;1;2;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;64;60;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;3;2;683976532;4220419278;-3.729;Cob;7956;0;0;1;1;2;0;0;0;3;9;7
84;1;2,01E+12;1;7;26;6;2;1;1;CV-905;1.8;1;8;1;1;5;3;2;3;3;2;2;1;1;2;2;7;7;8;1;1;1;9;14;3;1;3;NaN;1;NaN;NaN;;NaN;;NaN;;NaN;53;50;NaN;1;4;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;702869439;4208394.54;-18.988;Pri;25782;0;1;0;1;1;0;0;1;2;17;1
86;1;2,01E+12;1;7;30;2;6;2;1;CV-836;12.6;12;6;0;1;5;3;2;3;3;2;1;2;2;2;2;7;7;8;1;5;1;2;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;55;NaN;50;NaN;1;4;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;670564217;4247087253;541.726;Cob;2076;0;1;2;3;1;2;0;1;2;5;5
88;1;2,01E+12;1;7;30;6;6;2;1;CV-949;0.8;0;8;1;1;5;2;3;3;1;2;1;2;2;1;1;7;7;8;1;1;1;9;14;1;1;3;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;64;60;NaN;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;679618175;4208142427;78.005;Cob;925;0;0;1;1;1;0;0;0;3;19;5
90;1;2,01E+12;1;7;31;4;7;3;1;CV-840;7.5;7;5;1;1;5;2;2;3;3;2;1;1;2;1;2;7;7;8;1;1;1;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;63;60;NaN;1;4;2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;676266137;4246008684;558.634;Cob;4432;0;1;2;3;1;2;0;1;2;13;1
92;1;2,01E+12;1;7;31;3;7;3;2;CV-95;10.1;10;1;0;1;5;3;2;3;3;2;1;2;2;1;1;7;7;8;1;1;1;9;14;1;1;1;NaN;1;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;688358.64;4212490705;55.187;Cob;12125;0;0;1;1;2;0;0;0;3;7;5
93;1;2,01E+12;1;7;29;3;5;1;1;CV-70;46;46;0;1;1;5;2;2;3;2;2;2;2;1;2;2;7;7;5;1;1;1;9;14;3;1;1;NaN;1;NaN;NaN;;NaN;;12;9;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;724158.64;4286870608;669.452;Per;27898;0;0;1;1;1;0;0;0;3;8;1
97;1;2,01E+12;1;7;27;1;3;1;2;CV-773;4.5;4;5;1;1;5;3;2;3;1;2;1;1;1;1;1;7;7;8;1;4;1;9;14;2;1;1;NaN;1;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;725995853;4263187059;350.787;Cob;3853;0;1;2;3;2;2;0;1;2;23;1
101;1;2,01E+12;1;8;3;2;3;1;1;CV-70;47;47;0;1;1;5;3;2;3;3;2;1;1;1;1;1;7;7;5;1;3;1;9;14;3;2;1;NaN;2;NaN;NaN;;NaN;;12;9;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;723463516;4286708498;718.618;Per;27898;0;1;0;1;1;0;0;1;2;5;1
104;1;2,01E+12;1;8;3;6;3;1;2;CV-870;0.5;0;5;1;1;5;3;1;3;3;2;1;1;1;1;1;7;7;8;1;1;1;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;NaN;NaN;71;1;4;1;2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;675948455;4228782558;110.587;Cob;16418;0;0;1;1;2;0;0;0;3;21;2
106;1;2,01E+12;1;8;1;3;1;4;2;CV-91;8.3;8;3;1;1;5;3;2;3;3;2;1;1;1;2;2;5;6;4;1;1;1;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;12;9;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;697310194;4219333592;-27.157;Sec;13355;0;0;2;2;2;1;0;0;3;8;6
108;1;2,01E+12;1;8;1;6;1;1;1;CV-715;22;22;0;0;1;5;2;3;3;1;2;1;1;2;1;1;7;7;8;1;1;1;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;67;NaN;60;NaN;1;4;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;755013686;4290636872;535.615;Cob;2870;0;0;3;3;1;2;0;0;3;17;1
111;1;2,01E+12;1;8;4;3;4;1;3;CV-845;1.7;1;7;0;1;5;2;3;3;1;2;1;1;1;1;1;7;7;8;1;1;1;9;14;1;1;1;NaN;2;5;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;692791441;4244372093;249.009;Sec;7390;0;0;3;3;3;0;0;0;3;7;1
119;1;2,01E+12;1;6;7;4;2;1;4;CV-900;5.3;5;3;1;2;5;3;3;3;4;2;1;1;1;1;1;7;7;8;1;1;1;9;14;1;2;3;NaN;2;NaN;30;32;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;686901013;4222589538;-4.914;Cob;7956;0;0;2;2;4;0;0;0;3;13;1
121;1;2,01E+12;1;8;4;4;4;1;2;CV-95;4.5;4;5;0;1;5;3;2;3;4;2;1;1;1;2;2;2;1;2;1;1;1;9;14;1;2;3;NaN;2;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;684232145;4215249318;12.28;Cob;13961;0;0;1;1;2;0;0;0;3;14;6
122;1;2,01E+12;1;8;3;4;3;1;1;CV-95;20;20;0;0;1;5;3;2;2;3;2;1;1;1;2;2;1;3;3;1;1;1;9;14;1;1;3;NaN;1;NaN;NaN;;NaN;;NaN;;66;NaN;60;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;694975587;4205681187;44.974;Cob;10460;0;0;1;1;1;0;0;0;3;13;6
246;1;2,01E+12;1;8;6;3;6;2;2;CV-81;33.7;33;7;0;1;5;3;1;3;3;2;1;1;1;1;1;2;4;3;1;1;1;9;10;1;1;3;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;691537075;4284111088;531.073;Cob;5457;1;3;0;4;2;2;0;1;1;10;6
247;1;2,01E+12;1;8;5;6;5;1;1;CV-940;6.6;6;6;1;1;5;3;2;3;2;1;1;1;1;1;1;7;7;8;1;1;1;9;14;3;1;3;NaN;1;NaN;NaN;;NaN;;NaN;;67;NaN;60;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;696212368;4211495249;10.653;Cob;4511;0;0;1;1;1;0;0;0;3;19;1
249;1;2,01E+12;1;8;8;5;1;4;2;CV-925;27.6;27;6;0;1;5;2;2;2;2;2;1;2;2;1;1;2;1;8;1;1;1;9;14;3;1;1;NaN;1;3;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;689742213;4196713925;108.312;Sec;0;0;1;2;3;2;1;0;1;2;15;7
251;1;2,01E+12;1;8;8;4;1;4;2;CV-825;7.7;7;7;0;1;5;3;2;3;3;2;1;1;1;1;1;7;7;8;1;1;1;9;14;3;1;1;NaN;1;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;699987417;4252266077;218.696;Cob;1993;0;2;0;2;2;1;0;1;2;12;1
255;1;2,01E+12;1;7;31;6;7;3;2;CV-734;5.4;5;4;1;1;5;2;2;3;3;2;1;1;1;1;1;7;7;8;1;5;1;1;14;3;1;1;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;768994214;4297348999;38.978;Sec;12579;0;1;0;1;2;0;0;1;2;22;1
257;1;2,01E+12;1;8;9;3;2;1;2;CV-865;7.5;7;5;0;1;5;2;2;3;3;2;1;1;1;2;1;5;2;3;1;1;1;9;14;1;1;3;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;709389012;4233746444;-11.27;Cob;14160;0;0;2;2;2;2;0;0;3;7;6
260;1;2,01E+12;1;8;8;4;1;4;1;CV-84;2.8;2;8;1;1;5;2;2;3;3;2;1;2;2;2;2;5;1;8;1;1;1;9;14;3;1;3;NaN;2;NaN;NaN;;NaN;;12;9;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;695960188;4244269405;260.518;Sec;22215;0;0;1;1;1;0;0;0;3;12;7
262;1;2,01E+12;1;6;9;6;4;1;2;CV-900;4.6;4;6;0;2;5;2;2;3;3;2;1;1;1;1;1;7;7;6;1;2;1;9;13;1;2;1;NaN;2;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;685082173;4220744402;-4.758;Cob;7956;0;0;1;1;2;0;0;0;3;21;1
264;1;2,01E+12;1;8;14;2;7;3;2;CV-895;5.4;5;4;0;1;5;2;2;3;3;2;1;1;1;1;1;2;1;8;1;5;1;9;14;2;1;1;NaN;1;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;704293241;4215508632;1.302;Cob;8765;0;1;1;2;2;1;0;1;2;6;6
268;1;2,01E+12;1;8;13;6;6;2;2;CV-95;3.5;3;5;0;1;5;3;2;3;3;2;1;1;1;1;1;7;7;5;1;1;1;9;14;3;1;3;NaN;1;1;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;683285002;4215386716;12.094;Cob;13961;0;1;0;1;2;0;0;1;2;19;1
269;1;2,01E+12;1;8;13;1;6;2;1;CV-91;11.8;11;8;1;1;5;3;2;3;4;2;1;1;1;2;2;7;7;8;1;3;1;9;14;3;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;66;NaN;60;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;694091457;4218815923;-21.704;Pri;14253;0;1;0;1;1;0;0;1;2;2;1
270;1;2,01E+12;1;8;7;3;7;3;1;CV-855;11.6;11;6;0;1;5;2;3;3;1;2;1;1;1;1;1;7;7;8;1;1;1;9;14;3;1;1;NaN;1;NaN;NaN;;NaN;;12;9;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;700640887;4225559945;-20.904;Cob;3725;0;1;0;1;1;0;0;1;2;7;1
273;1;2,01E+12;1;8;16;2;2;1;3;CV-865;1.5;1;5;0;1;5;3;2;3;4;2;1;1;1;1;1;7;7;8;1;4;1;9;14;3;1;1;NaN;2;5;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;704419675;4236991949;41.593;Cob;14160;0;2;0;2;3;0;0;1;2;6;1
274;1;2,01E+12;1;8;16;2;2;4;1;CV-900;7.5;7;5;1;1;5;2;3;3;3;2;1;1;1;1;1;7;7;8;1;3;1;2;13;1;2;1;NaN;2;NaN;NaN;;NaN;;NaN;;66;NaN;60;NaN;1;4;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;2;1;2;1;2;686790993;4220655763;-14.575;Sec;9136;0;0;1;1;1;0;0;0;3;6;2
276;1;2,01E+12;1;8;17;1;3;1;1;CV-83;25.6;25;6;0;1;5;3;2;3;3;2;1;2;1;1;1;2;1;8;1;1;1;9;14;2;1;1;NaN;2;NaN;NaN;;21;21;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;670934425;4253183814;556.014;Cob;2582;0;1;0;1;1;0;1;1;2;1;6
278;1;2,01E+12;1;8;7;6;7;3;2;CV-700;57.7;57;7;0;1;5;3;2;3;3;2;1;1;1;1;2;7;7;8;1;1;1;9;14;3;1;1;NaN;1;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;750587407;4303504884;35.791;Cob;7180;0;0;2;2;2;1;0;0;3;18;1
280;1;2,01E+12;1;8;17;4;3;1;2;CV-773;2;2;0;1;1;5;3;2;3;4;2;1;2;2;2;2;7;7;8;1;1;1;9;14;1;1;3;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;2;1;727810978;4263781704;318.259;Cob;3853;0;1;0;1;2;1;0;1;2;12;4
284;1;2,01E+12;1;8;15;6;1;3;3;CV-905;6.5;6;5;1;1;5;3;2;3;3;2;2;2;2;2;2;7;7;8;1;1;1;9;14;1;1;3;NaN;2;5;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;700530868;4212259195;-15.784;Cob;34680;0;0;1;1;3;0;0;0;3;17;1
290;1;2,01E+12;1;6;28;6;2;1;2;CV-900;5.2;5;2;1;2;5;3;2;1;1;2;1;1;1;1;1;1;1;8;1;2;1;8;13;3;1;1;NaN;1;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;2;1;1;686836183;4222663524;-6.055;Cob;7956;0;0;1;1;2;2;0;0;3;22;7
292;1;2,01E+12;1;8;8;6;1;4;2;CV-941;11.4;11;4;0;1;5;3;2;3;3;2;1;1;1;2;2;1;1;3;1;1;1;9;14;3;1;1;NaN;1;3;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;694276895;4205512952;74.336;Sec;2515;0;0;1;1;2;0;0;0;3;19;6
298;1;2,01E+12;1;8;24;6;3;1;3;CV-912;5.6;5;6;0;1;5;2;3;3;3;2;1;2;2;1;1;1;1;3;1;1;1;2;14;1;1;1;NaN;1;3;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;692468816;4222082979;-22.315;Cob;3596;0;0;2;2;3;0;0;0;3;19;7
300;1;2,01E+12;1;8;22;3;1;4;2;CV-91;8.4;8;4;0;1;3;3;1;3;1;2;1;1;1;1;1;5;3;4;1;1;1;9;14;2;1;1;NaN;1;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;689158675;4218128.89;-12.755;Sec;13355;0;1;0;1;2;0;0;1;2;8;6
304;1;2,01E+12;1;8;25;3;4;1;2;CV-865;10.4;10;4;0;1;5;2;2;3;3;2;1;1;1;1;1;6;5;3;1;1;1;9;14;1;1;1;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;711532336;4231896.45;-12.802;Sec;9468;0;0;3;3;2;1;0;0;3;9;6
305;1;2,01E+12;1;8;25;4;4;1;1;CV-865;7.4;7;4;1;1;5;3;2;3;3;2;1;1;1;1;1;7;7;8;1;1;1;9;14;1;1;3;NaN;2;NaN;NaN;;NaN;;NaN;;66;NaN;60;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;707310187;4235141.83;10.453;Cob;14160;0;0;1;1;1;1;0;0;3;11;1
309;1;2,01E+12;1;8;25;6;4;1;3;CV-935;1.6;1;6;1;1;5;3;2;3;3;2;1;1;1;1;1;5;6;4;1;1;1;9;14;1;1;1;NaN;2;5;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;695440245;4212461888;37.675;Cob;6572;0;0;2;2;3;0;0;0;3;19;6
311;1;2,01E+12;1;8;26;4;5;1;2;CV-865;8.5;8;5;1;1;5;3;2;3;3;2;1;1;1;1;2;6;2;3;1;1;1;9;14;1;1;3;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;2;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;706391233;4235734.54;19.517;Cob;14160;0;0;3;3;2;1;0;0;3;14;6
314;1;2,01E+12;1;8;27;6;6;2;2;CV-836;1.2;1;2;1;1;5;2;2;3;3;2;1;2;2;1;1;7;7;8;1;2;1;2;14;1;1;3;NaN;2;1;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;670530892;4246817386;545.361;Cob;2294;0;2;0;2;2;1;0;1;2;20;5
317;1;2,01E+12;1;8;26;4;5;1;1;CV-825;3.1;3;1;0;1;5;2;2;3;3;2;1;1;2;1;1;7;7;8;1;1;1;9;14;1;1;2;2;2;NaN;NaN;;NaN;;NaN;;NaN;51;50;NaN;1;4;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;697182017;4248918121;182.292;Sec;6264;0;1;0;1;1;0;0;1;2;14;4
320;1;2,01E+12;1;8;31;6;3;1;2;CV-70;47.8;47;8;0;1;5;3;2;3;3;2;1;2;1;2;2;5;6;4;1;1;1;9;14;1;1;1;NaN;2;3;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;749985.66;4273324834;145.778;Per;27898;0;0;1;1;2;0;0;0;3;18;6
